779.7102355330305,136.88664450835591
780.5762609368151,137.38664450835591
781.4422863405995,137.88664450835591
782.3083117443839,138.38664450835591
783.1743371481683,138.88664450835591
784.0403625519527,139.38664450835591
784.9063879557373,139.88664450835591
785.7724133595216,140.38664450835591
786.6384387633061,140.88664450835591
787.5044641670905,141.38664450835591
788.370489570875,141.88664450835591
789.2365149746595,142.38664450835591
790.1025403784438,142.88664450835591
790.9685657822283,143.38664450835591
791.8345911860127,143.88664450835591
792.7006165897972,144.38664450835591
793.5666419935816,144.88664450835591
794.432667397366,145.38664450835591
795.2986928011505,145.88664450835591
796.1647182049348,146.38664450835591
797.0307436087194,146.88664450835591
797.8967690125038,147.38664450835591
798.7627944162882,147.88664450835591
799.6288198200727,148.38664450835591
800.494845223857,148.88664450835591
801.3608706276416,149.38664450835591
802.226896031426,149.88664450835591
803.0929214352104,150.38664450835591
803.9589468389948,150.88664450835591
804.8249722427793,151.38664450835591
805.6909976465638,151.88664450835591
806.5570230503481,152.38664450835591
807.4230484541326,152.88664450835591
808.2890738579171,153.38664450835591
809.1550992617015,153.88664450835591
810.021124665486,154.38664450835591
810.8871500692703,154.88664450835591
811.7531754730549,155.38664450835591
812.6192008768393,155.88664450835591
813.4852262806237,156.38664450835591
814.3512516844081,156.88664450835591
815.2172770881925,157.38664450835586
816.0833024919771,157.88664450835586
816.9493278957614,158.38664450835586
817.8153532995459,158.88664450835586
818.6813787033303,159.38664450835586
819.5474041071147,159.88664450835586
820.4134295108993,160.38664450835586
821.2794549146836,160.88664450835586
822.1454803184681,161.38664450835586
823.0115057222525,161.88664450835586
823.877531126037,162.38664450835586
824.7435565298214,162.88664450835586
825.6095819336058,163.38664450835586
826.4756073373903,163.88664450835586
827.3416327411746,164.38664450835586
828.2076581449592,164.88664450835586
829.0736835487436,165.38664450835586
829.939708952528,165.88664450835586
830.8057343563125,166.38664450835586
831.6717597600968,166.88664450835586
832.5377851638814,167.38664450835586
833.4038105676658,167.88664450835586
834.2698359714502,168.38664450835586
835.1358613752348,168.88664450835586
836.0018867790191,169.38664450835586
836.8679121828036,169.88664450835586
837.733937586588,170.38664450835586
838.5999629903724,170.88664450835586
839.4659883941569,171.38664450835586
840.3320137979413,171.88664450835586
841.1980392017258,172.38664450835586
842.0640646055101,172.88664450835586
842.9300900092946,173.38664450835586
843.7961154130791,173.88664450835586
844.6621408168635,174.38664450835586
845.528166220648,174.88664450835586
846.3941916244323,175.38664450835586
847.2602170282169,175.88664450835586
848.1262424320013,176.38664450835586
848.9922678357857,176.88664450835586
849.8582932395701,177.38664450835586
850.7243186433545,177.88664450835586
851.5903440471391,178.38664450835586
852.4563694509234,178.88664450835586
853.3223948547079,179.38664450835586
854.1884202584923,179.88664450835586
855.0544456622767,180.38664450835586
855.9204710660613,180.88664450835586
856.7864964698456,181.38664450835586
857.6525218736301,181.88664450835586
858.5185472774145,182.38664450835586
859.384572681199,182.88664450835586
860.2505980849834,183.38664450835586
861.1166234887678,183.88664450835586
861.9826488925523,184.38664450835586
862.8486742963366,184.88664450835586
863.7146997001212,185.38664450835586
864.5807251039056,185.88664450835586
779.2102355330305,137.75266991214033
780.0762609368151,138.25266991214033
780.9422863405995,138.75266991214033
781.8083117443839,139.25266991214033
782.6743371481683,139.75266991214033
783.5403625519527,140.25266991214033
784.4063879557373,140.75266991214033
785.2724133595216,141.25266991214033
786.1384387633061,141.75266991214033
787.0044641670905,142.25266991214033
787.870489570875,142.75266991214033
788.7365149746595,143.25266991214033
789.6025403784438,143.75266991214033
790.4685657822283,144.25266991214033
791.3345911860127,144.75266991214033
792.2006165897972,145.25266991214033
793.0666419935816,145.75266991214033
793.932667397366,146.25266991214033
794.7986928011505,146.75266991214033
795.6647182049348,147.25266991214033
796.5307436087194,147.75266991214033
797.3967690125038,148.25266991214033
798.2627944162882,148.75266991214033
799.1288198200727,149.25266991214033
799.994845223857,149.75266991214033
800.8608706276416,150.25266991214033
801.726896031426,150.75266991214033
802.5929214352104,151.25266991214033
803.4589468389948,151.75266991214033
804.3249722427793,152.25266991214033
805.1909976465638,152.75266991214033
806.0570230503481,153.25266991214033
806.9230484541326,153.75266991214033
807.7890738579171,154.25266991214033
808.6550992617015,154.75266991214033
809.521124665486,155.25266991214033
810.3871500692703,155.75266991214033
811.2531754730549,156.25266991214033
812.1192008768393,156.75266991214033
812.9852262806237,157.25266991214033
813.8512516844081,157.75266991214033
814.7172770881925,158.25266991214033
815.5833024919771,158.75266991214033
816.4493278957614,159.25266991214033
817.3153532995459,159.75266991214033
818.1813787033303,160.25266991214033
819.0474041071147,160.75266991214033
819.9134295108993,161.25266991214033
820.7794549146836,161.75266991214033
821.6454803184681,162.25266991214033
822.5115057222525,162.75266991214033
823.377531126037,163.25266991214033
824.2435565298214,163.75266991214033
825.1095819336058,164.25266991214033
825.9756073373903,164.75266991214033
826.8416327411746,165.25266991214033
827.7076581449592,165.75266991214033
828.5736835487436,166.25266991214033
829.439708952528,166.75266991214033
830.3057343563125,167.25266991214033
831.1717597600968,167.75266991214033
832.0377851638814,168.25266991214033
832.9038105676658,168.75266991214033
833.7698359714502,169.25266991214033
834.6358613752348,169.75266991214033
835.5018867790191,170.25266991214033
836.3679121828036,170.75266991214033
837.233937586588,171.25266991214033
838.0999629903724,171.75266991214033
838.9659883941569,172.25266991214033
839.8320137979413,172.75266991214033
840.6980392017258,173.25266991214033
